Filenames_filename,Data_group,Data_remarks,Data_plant_id,Data_leaftype,SysObs_obs,SysObs_time,SysObs_elapsed,SysObs_date,SysObs_hhmmss,GasEx_E,GasEx_Emm,GasEx_A,GasEx_Ca,GasEx_Ci,GasEx_gsw,GasEx_TleafCnd,GasEx_RHcham,GasEx_VPcham,GasEx_VPDleaf,FLR_Fv/Fm,FLR_A_dark,FLR_A_fs,FLR_ETR,FLR_NPQ,FLR_Fv'/Fm',LeafQ_Qin,Meas_Pa,Meas_Tair,Meas_Tleaf,Meas_Fan_speed,Meas_CO2_s,Meas_H2O_r,Meas_H2O_s,Meas_CO2_r,f
2024-04-24-1027_logdata_lvl2,group4,"11:26:50 lvl2_trt, 11:26:51 lvl2_trt",2,Heated,5,1713983586,290,2024-04-24,11:33:06,4.8633e-4,0.48632524,0.41640968,358.8544989,305.4228747,0.01737195,33.74380912,57.1301648,2.89108799,2.37604122,0.80292666,NA,0.41640968,30.80620477,2.19548103,0.56044045,699.9539375,88.47845625,33.02964375,32.3740875,6998.28125,358.8545,32.16979375,32.63870625,360.8075,FALSE
2024-04-24-1027_logdata_lvl2,group4,"11:26:50 lvl2_trt, 11:26:51 lvl2_trt",2,Heated,4,1713983529,233,2024-04-24,11:32:09,4.9935e-4,0.49935251,0.99095551,359.5951848,257.3366894,0.01798565,33.67253599,57.3054113,2.88908986,2.35709642,0.80292666,NA,0.99095551,29.75824294,2.1815968,0.56151287,699.95575,88.47733125,32.96283125,32.396025,6999.6875,359.5951875,32.1365875,32.61658125,360.280625,FALSE
2024-04-24-1027_logdata_lvl2,group4,"11:26:50 lvl2_trt, 11:26:51 lvl2_trt",2,Heated,3,1713983450,154,2024-04-24,11:30:50,4.9833e-4,0.49833436,0.90539652,358.6301976,264.4277745,0.01808592,33.62151309,57.52334129,2.89169582,2.3395424,0.80292666,NA,0.90539652,29.37616653,2.13921762,0.56481176,699.9959333,88.47967333,32.91134667,32.13917333,6999,358.6302,32.1646466666667,32.6451666666667,359.8149333,FALSE
2024-04-24-1027_logdata_lvl2,group4,"11:26:50 lvl2_trt, 11:26:51 lvl2_trt",2,Heated,2,1713983366,70,2024-04-24,11:29:26,5.0811e-4,0.50810894,1.04507194,360.5583097,256.7311149,0.01859679,33.54735202,57.70092704,2.88910113,2.32047633,0.80292666,NA,1.04507194,28.38015349,2.07160483,0.5701559,700.0105625,88.477425,32.840575,32.2358625,7001.40625,360.5583125,32.13476875,32.61664375,361.84625,FALSE
2024-04-24-1027_logdata_lvl2,group4,"11:26:50 lvl2_trt, 11:26:51 lvl2_trt",2,Heated,1,1713983296,0,2024-04-24,11:28:16,5.0934e-4,0.50934009,0.98970652,363.5484974,265.3135688,0.01880531,33.48016056,57.92243584,2.88929449,2.30072529,0.80292666,NA,0.98970652,25.24016966,1.97786414,0.57773473,699.993125,88.47868125,32.77366875,31.9962625,6999.375,363.5485,32.12508125,32.6184,365.3958125,FALSE
2024-04-24-1027_logdata_lvl2,group3,NA,2,Unheated,6,1713983011,593,2024-04-24,11:23:31,5.5907e-4,0.55906962,0.88404366,361.5839351,280.1220694,0.02098257,33.35308381,58.25558967,2.88795883,2.26524677,0.80292666,NA,0.88404366,34.43237693,2.23371935,0.557508,700.0204375,88.48523125,32.66359375,32.2609875,7002.03125,361.5839375,32.0656625,32.60091875,362.051,FALSE
2024-04-24-1027_logdata_lvl2,group3,NA,2,Unheated,5,1713982933,515,2024-04-24,11:22:13,5.5277e-4,0.55276768,0.71847118,361.5387481,292.4925408,0.02093321,33.28401589,58.49291943,2.88810615,2.2451859,0.80292666,NA,0.71847118,34.27862663,2.22538624,0.55814443,699.9988125,88.483625,32.5923375,32.1923,7001.71875,361.53875,32.0720625,32.603175,362.399375,FALSE
2024-04-24-1027_logdata_lvl2,group3,NA,2,Unheated,4,1713982849,431,2024-04-24,11:20:49,5.4299e-4,0.54298753,0.68603659,363.0888107,296.1044459,0.02075533,33.18786165,58.67762291,2.88103182,2.22464868,0.80292666,NA,0.68603659,34.68997575,2.20892519,0.55940592,700.00925,88.481125,32.4929125,32.10026875,7004.375,363.0888125,32.00034375,32.52425625,363.9266875,FALSE
2024-04-24-1027_logdata_lvl2,group3,NA,2,Unheated,3,1713982695,277,2024-04-24,11:18:15,5.5367e-4,0.55367154,1.18081322,364.5171844,263.4600918,0.02154889,33.02011815,59.03232139,2.8716477,2.186173,0.80292666,NA,1.18081322,35.10259174,2.18260089,0.56143517,700.011,88.4849125,32.3283,31.94423125,6997.03125,364.5171875,31.88345,32.41688125,366.5925,FALSE
2024-04-24-1027_logdata_lvl2,group3,NA,2,Unheated,2,1713982533,115,2024-04-24,11:15:33,5.4323e-4,0.54323249,0.8298725,364.4559978,289.6441532,0.02165017,32.8210815,59.58511474,2.86554462,2.13599463,0.80292666,NA,0.8298725,34.67507035,2.16045065,0.5631541,699.9921875,88.49421875,32.1257,31.7675125,6997.96875,364.456,31.820275,32.3446,365.458,FALSE
2024-04-24-1027_logdata_lvl2,group3,NA,2,Unheated,1,1713982418,0,2024-04-24,11:13:38,5.6423e-4,0.56422792,1.11571992,366.5888095,275.7325945,0.02295382,32.6698446,60.06966561,2.86537642,2.09376281,0.80292666,NA,1.11571992,35.19826579,2.11904749,0.5663955,700.0016875,88.4940875,31.9815125,31.59089375,6998.125,366.5888125,31.79254375,32.34274375,367.5360625,FALSE
2024-04-24-1027_logdata_lvl2,group1,"10:36:22 lvl2_ref, 10:36:23 lvl2_ref",2,Control,6,1713981181,566,2024-04-24,10:53:01,7.7557e-4,0.77557142,1.60276546,370.9295291,304.4109883,0.04529514,30.2149937,68.23538034,2.84058675,1.47275955,0.80292666,NA,1.60276546,24.69263121,1.35740301,0.63346874,700.0054667,88.50694667,29.59744,28.89516,7000.33333333333,370.929533333333,31.3079266666667,32.05828,372.7054,FALSE
2024-04-24-1027_logdata_lvl2,group1,"10:36:22 lvl2_ref, 10:36:23 lvl2_ref",2,Control,5,1713981104,489,2024-04-24,10:51:44,7.5294e-4,0.75293673,1.67236154,369.9269331,301.3214093,0.04534073,30.01791266,68.93794562,2.83609511,1.42874016,0.80292666,NA,1.67236154,23.99168985,1.33174945,0.63600553,699.99725,88.50290625,29.39231875,28.70933125,6996.5625,369.9269375,31.28568125,32.0090375,371.6719375,FALSE
2024-04-24-1027_logdata_lvl2,group1,"10:36:22 lvl2_ref, 10:36:23 lvl2_ref",2,Control,4,1713980952,337,2024-04-24,10:49:12,7.3246e-4,0.732463,1.75898728,371.2734954,301.7942008,0.04665405,29.6574918,70.15393253,2.82547301,1.35187437,0.80292666,NA,1.75898728,23.03254313,1.25175689,0.64404784,699.9980625,88.49566875,29.0247375,28.3807625,6997.96875,371.2735,31.18548125,31.89176875,372.95975,FALSE
2024-04-24-1027_logdata_lvl2,group1,"10:36:22 lvl2_ref, 10:36:23 lvl2_ref",2,Control,3,1713980864,249,2024-04-24,10:47:44,7.3894e-4,0.73893881,1.6511504,371.0360623,307.9408275,0.04874604,29.42755881,70.84500828,2.81587715,1.30647774,0.80292666,NA,1.6511504,22.08691629,1.16506648,0.65299638,700.026,88.49515333,28.79669333,28.17586667,6995,371.036066666667,31.07388,31.7836133333333,372.9677333,FALSE
2024-04-24-1027_logdata_lvl2,group1,"10:36:22 lvl2_ref, 10:36:23 lvl2_ref",2,Control,2,1713980781,166,2024-04-24,10:46:21,7.5268e-4,0.75268281,1.61891142,372.5638082,313.758695,0.05165234,29.17876058,71.61221563,2.80636358,1.25719878,0.80292666,NA,1.61891142,20.05615387,1.04150868,0.66618898,700.007375,88.48715,28.55265625,27.92528125,6999.0625,372.5638125,30.94961875,31.6791125,374.22925,FALSE
2024-04-24-1027_logdata_lvl2,group1,"10:36:22 lvl2_ref, 10:36:23 lvl2_ref",2,Control,1,1713980615,0,2024-04-24,10:43:35,7.9294e-4,0.79294088,1.38974969,374.590263,328.9660317,0.05927656,28.69010024,73.26365461,2.79290545,1.15730827,0.80292666,NA,1.38974969,8.7765484,0.62001254,0.71550106,699.9784667,88.49898667,28.078,26.93253333,7007.66666666667,374.590266666667,30.74272,31.5230333333333,376.3138667,FALSE
2024-05-01-1151_logdata_lvl3,group3,12:22:52 lvl3_rtrt,3,Heated,6,1714591926,349,2024-05-01,12:32:06,8.9915e-4,0.89914967,0.35006956,363.8760615,313.8847454,0.0210533,38.15588933,48.38683372,3.14903685,3.56468853,0.76474733,NA,0.35006956,13.66825273,1.58731409,0.55681976,700.0004375,87.8490875,37.58226875,37.3068875,6997.8125,363.8760625,34.92589375,35.80520625,364.376125,FALSE
2024-05-01-1151_logdata_lvl3,group3,12:22:52 lvl3_rtrt,3,Heated,5,1714591870,293,2024-05-01,12:31:10,9.1763e-4,0.91763287,0.10329369,364.0419997,332.6899277,0.02168812,38.0821115,48.64651733,3.15436574,3.53259339,0.76474733,NA,0.10329369,13.81017964,1.5468632,0.56070479,700.0026875,87.85145,37.51491875,37.22396875,7001.5625,364.042,34.97393125,35.8649125,364.5731875,FALSE
2024-05-01-1151_logdata_lvl3,group3,12:22:52 lvl3_rtrt,3,Heated,4,1714591809,232,2024-05-01,12:30:09,9.3489e-4,0.93488964,0.33748568,364.0994657,316.7610739,0.02227226,38.00642554,48.82410725,3.15384176,3.50575512,0.76474733,NA,0.33748568,13.9235333,1.4946455300000001,0.56580082,700.0041333,87.85138667,37.44487333,37.12456667,6997.33333333333,364.099466666667,34.96022,35.8589266666667,364.7080667,FALSE
2024-05-01-1151_logdata_lvl3,group3,12:22:52 lvl3_rtrt,3,Heated,3,1714591711,134,2024-05-01,12:28:31,0.00101581,1.01580546,0.37304978,364.466749,317.3827633,0.02457722,37.89213848,49.2106067,3.16382886,3.45463469,0.76474733,NA,0.37304978,14.0278878,1.38643825,0.57666151,699.9961875,87.85165,37.3580875,36.96046875,6997.5,364.46675,34.99158125,35.9723,365.0400625,FALSE
2024-05-01-1151_logdata_lvl3,group3,12:22:52 lvl3_rtrt,3,Heated,2,1714591646,69,2024-05-01,12:27:26,0.00109148,1.09148085,0.3238547,364.7799991,322.6660064,0.02671302,37.79162166,49.42232657,3.16456874,3.41789995,0.76474733,NA,0.3238547,14.03679219,1.28632993,0.58708734,700.0158667,87.85466,37.28354667,36.80887333,7004.16666666667,364.78,34.9201533333333,35.9795066666667,365.5144,FALSE
2024-05-01-1151_logdata_lvl3,group3,12:22:52 lvl3_rtrt,3,Heated,1,1714591577,0,2024-05-01,12:26:17,0.00110006,1.10006215,0.636255,364.8639983,305.3242206,0.02716507,37.69025636,49.5857002,3.15796643,3.38837574,0.76474733,NA,0.636255,13.57168634,1.15024755,0.60187947,699.9817273,87.85482727,37.18465455,36.46812727,6993.40909090909,364.864,34.880472727272704,35.90800909,365.2837273,FALSE
2024-05-01-1151_logdata_lvl3,group2,12:13:47 lvl3_ref,3,Control,6,1714591267,368,2024-05-01,12:21:07,0.00100526,1.00525532,0.49663702,365.357532,312.1969349,0.02533754,37.47464503,50.13013842,3.14982192,3.32024833,0.76474733,NA,0.49663702,9.23687093,1.41844377,0.57340596,700.0124,87.85714,36.93717333,36.52038,7006.33333333333,365.357533333333,34.8458,35.81084,366.2591333,FALSE
2024-05-01-1151_logdata_lvl3,group2,12:13:47 lvl3_ref,3,Control,5,1714591189,290,2024-05-01,12:19:49,0.00105579,1.05579005,0.73746695,365.5745605,300.9307436,0.02712209,37.30769018,50.56506129,3.15121443,3.26032701,0.76474733,NA,0.73746695,9.0021238,1.31451875,0.58411366,699.9933125,87.8572375,36.78715625,36.34945625,7001.875,365.5745625,34.81139375,35.82663125,366.426375,FALSE
2024-05-01-1151_logdata_lvl3,group2,12:13:47 lvl3_ref,3,Control,4,1714591125,226,2024-05-01,12:18:45,0.00115561,1.15561276,0.92020188,364.9856225,295.7697528,0.03029709,37.14341237,51.00496153,3.15604234,3.19835792,0.76474733,NA,0.92020188,8.26918117,1.21205019,0.59507018,699.9985625,87.86128125,36.65676875,36.1979,7000.9375,364.985625,34.7576125,35.87984375,366.11975,FALSE
2024-05-01-1151_logdata_lvl3,group2,12:13:47 lvl3_ref,3,Control,3,1714591047,148,2024-05-01,12:17:27,0.00129195,1.29194677,0.88995581,365.0951309,303.8525926,0.03480406,36.94540714,51.64139301,3.16898221,3.11713337,0.76474733,NA,0.88995581,7.14035336,1.06185277,0.61189396,699.9992667,87.85804667,36.505,35.99485333,6998.33333333333,365.095133333333,34.7715333333333,36.0283333333333,366.3638,FALSE
2024-05-01-1151_logdata_lvl3,group1,12:01:45 lvl3_cnt,3,Unheated,6,1714590725,367,2024-05-01,12:12:05,3.7141e-4,0.37140992,0.45923088,369.9424654,277.211456,0.01001926,36.65924532,52.06972102,3.09176551,3.0967894,0.76474733,NA,0.45923088,12.82169903,1.56031214,0.55940711,700.0215333,87.86608667,35.90517333,35.65296,7001.66666666667,369.942466666667,34.7882,35.1472866666667,370.578,FALSE
2024-05-01-1151_logdata_lvl3,group1,12:01:45 lvl3_cnt,3,Unheated,5,1714590666,308,2024-05-01,12:11:06,3.6606e-4,0.36606141,0.44312766,367.8031417,278.2367779,0.01005044,36.52339926,52.59848883,3.09939952,3.04330371,0.76474733,NA,0.44312766,12.78080442,1.53475777,0.56187799,700.0291429,87.86765,35.76641429,35.53306429,6985.53571428571,367.803142857143,34.8281,35.2357714285714,367.8375,FALSE
2024-05-01-1151_logdata_lvl3,group2,12:13:47 lvl3_ref,3,Control,2,1714590977,78,2024-05-01,12:16:17,0.00141412,1.41411986,0.75787269,365.7750646,314.7043152,0.03915065,36.74550638,52.27782192,3.1803316,3.03749275,0.76474733,NA,0.75787269,5.95922707,0.90006043,0.63111419,700.0097333,87.85828,36.34674667,35.79251333,7002.16666666667,365.775066666667,34.77764,36.1572733333333,367.3049333,FALSE
2024-05-01-1151_logdata_lvl3,group1,12:01:45 lvl3_cnt,3,Unheated,4,1714590550,192,2024-05-01,12:09:10,4.2523e-4,0.4252281,0.34621335,369.8597991,304.6561198,0.01204644,36.26839645,53.37494117,3.10485313,2.95257602,0.76474733,NA,0.34621335,12.40574605,1.47907859,0.567338,699.972,87.86816,35.53244,35.29322,7001.33333333333,369.8598,34.8799866666667,35.2952066666667,370.4114,FALSE
2024-05-01-1151_logdata_lvl3,group2,12:13:47 lvl3_ref,3,Control,1,1714590899,0,2024-05-01,12:14:59,0.00158344,1.58344272,0.73337774,365.413398,319.836849,0.04523648,36.50036704,52.90617622,3.18557401,2.94938455,0.76474733,NA,0.73337774,3.84108985,0.69927684,0.65671353,700.0190667,87.85925333,36.15904,35.51374,6996.66666666667,365.4134,34.77546,36.2188066666667,366.6332667,FALSE
2024-05-01-1151_logdata_lvl3,group1,12:01:45 lvl3_cnt,3,Unheated,3,1714590483,125,2024-05-01,12:08:03,4.6046e-4,0.46045809,0.3205692,366.1511991,308.9636302,0.01335663,36.10247858,54.04422637,3.11718633,2.88531292,0.76474733,NA,0.3205692,12.21642073,1.43448148,0.57178841,700.0272,87.86923333,35.37849333,35.15292667,7003.66666666667,366.1512,34.98218,35.4349333333333,366.4789333,FALSE
2024-05-01-1151_logdata_lvl3,group1,12:01:45 lvl3_cnt,3,Unheated,2,1714590415,57,2024-05-01,12:06:55,4.5847e-4,0.458474,0.26304087,365.9927493,316.8030233,0.01368818,35.93239023,55.0008997,3.14257586,2.80406241,0.76474733,NA,0.26304087,11.83639168,1.37965667,0.57735607,699.959,87.86988125,35.20775625,34.98215,7004.53125,365.99275,35.24385,35.7233375,366.2786875,FALSE
2024-05-01-1151_logdata_lvl3,group1,12:01:45 lvl3_cnt,3,Unheated,1,1714590358,0,2024-05-01,12:05:58,4.842e-4,0.4841973,0.4094379,366.1580614,304.4181951,0.01486625,35.78014447,55.91006501,3.16918368,2.72783712,0.76474733,NA,0.4094379,11.05618702,1.32373292,0.58314817,700.0218125,87.87279375,35.06380625,34.7997875,6999.375,366.1580625,35.5776375,36.026775,366.6826875,FALSE
2024-05-01-1030_logdata_lvl2,group3,"11:24:13 lvl2_trt, 11:24:14 lvl2_trt",2,Heated,6,1714589422,521,2024-05-01,11:50:22,2.7222e-4,0.27222009,0.16385718,366.2658662,318.9890771,0.00871869,35.18500448,56.56211525,3.08946115,2.61703566,0.76474733,NA,0.16385718,19.66100513,2.59859733,0.47460717,700.0256,87.92942667,34.39566,33.89307333,6991.16666666667,366.265866666667,34.83262,35.0957266666667,366.2296667,FALSE
2024-05-01-1030_logdata_lvl2,group3,"11:24:13 lvl2_trt, 11:24:14 lvl2_trt",2,Heated,5,1714589292,391,2024-05-01,11:48:12,2.622e-4,0.26219659,0.12498925,367.3508663,326.287808,0.00842893,35.15118715,56.66235208,3.08864139,2.6071919,0.76474733,NA,0.12498925,19.92159332,2.58220472,0.47574578,700.0026,87.92587333,34.35906,33.84766,7001.33333333333,367.350866666667,34.8337266666667,35.0878666666667,366.9634,FALSE
2024-05-01-1030_logdata_lvl2,group3,"11:24:13 lvl2_trt, 11:24:14 lvl2_trt",2,Heated,4,1714589130,229,2024-05-01,11:45:30,2.6943e-4,0.26943462,0.05820173,366.5022498,338.389325,0.00873372,35.06995359,56.82588713,3.08396459,2.58632428,0.76474733,NA,0.05820173,19.12425252,2.57312628,0.47637871,700.011625,87.92555,34.28004375,33.76068125,6998.59375,366.50225,34.7789875,35.03490625,366.5905,FALSE
2024-05-01-1030_logdata_lvl2,group3,"11:24:13 lvl2_trt, 11:24:14 lvl2_trt",2,Heated,3,1714589076,175,2024-05-01,11:44:36,2.7671e-4,0.27671496,NA,366.2525335,359.8812434,0.0090321,35.01689175,56.99740866,3.0845851,2.56907194,0.76474733,NA,NA,19.35233299,2.56066338,0.47725034,700.0084,87.93086,34.22952667,33.70454,6999.66666666667,366.252533333333,34.7663933333333,35.0397466666667,366.3046667,FALSE
2024-05-01-1030_logdata_lvl2,group3,"11:24:13 lvl2_trt, 11:24:14 lvl2_trt",2,Heated,2,1714589013,112,2024-05-01,11:43:33,2.6704e-4,0.26703585,NA,367.2282002,360.5742182,0.00877687,34.96724134,57.20734275,3.08689281,2.5512401,0.76474733,NA,NA,19.05801188,2.55257772,0.47781755,699.9975333,87.92802667,34.17694667,33.64043333,7006,367.2282,34.8164466666667,35.0672133333333,367.3102,FALSE
2024-05-01-1030_logdata_lvl2,group3,"11:24:13 lvl2_trt, 11:24:14 lvl2_trt",2,Heated,1,1714588901,0,2024-05-01,11:41:41,2.6054e-4,0.26053741,0.00676883,367.343375,348.7454927,0.00862396,34.90258765,57.37411738,3.08438815,2.53358512,0.76474733,NA,0.00676883,18.91726112,2.53261805,0.4792235,699.999125,87.93070625,34.1101375,33.5962375,7007.5,367.343375,34.78791875,35.038075,367.4361875,FALSE
2024-05-01-1030_logdata_lvl2,group2,"11:12:01 lvl2_cnt, 11:12:01 lvl2_cnt, 11:12:03 lvl2_cnt",2,Unheated,6,1714587779,453,2024-05-01,11:22:59,6.2261e-4,0.6226097,0.89292893,368.8233976,294.1447711,0.02367531,33.9068133,60.48792294,3.09683619,2.21846374,0.76474733,NA,0.89292893,28.23524088,2.5691748,0.47665472,699.9814667,87.95647333,33.23694667,32.48106,6999.83333333333,368.8234,34.5695333333333,35.1687266666667,369.2658667,FALSE
2024-05-01-1030_logdata_lvl2,group2,"11:12:01 lvl2_cnt, 11:12:01 lvl2_cnt, 11:12:03 lvl2_cnt",2,Unheated,5,1714587673,347,2024-05-01,11:21:13,6.4184e-4,0.64183689,1.02820653,370.5337306,290.5133812,0.02493631,33.74043562,60.96546706,3.0934297,2.1727066,0.76474733,NA,1.02820653,28.45842598,2.5490281,0.47806698,699.9834667,87.95695333,33.07722,32.30805333,7003.33333333333,370.533733333333,34.5071866666667,35.1298933333333,370.9935333,FALSE
2024-05-01-1030_logdata_lvl2,group2,"11:12:01 lvl2_cnt, 11:12:01 lvl2_cnt, 11:12:03 lvl2_cnt",2,Unheated,4,1714587590,264,2024-05-01,11:19:50,6.4813e-4,0.6481271,0.9042659,368.4045976,298.1920634,0.02567284,33.60942282,61.46208928,3.09606255,2.13163904,0.76474733,NA,0.9042659,28.48043567,2.53205175,0.47926351,699.9788667,87.94594,32.94796,32.17334,6998.33333333333,368.4046,34.5357066666667,35.1641666666667,369.6179333,FALSE
2024-05-01-1030_logdata_lvl2,group2,"11:12:01 lvl2_cnt, 11:12:01 lvl2_cnt, 11:12:03 lvl2_cnt",2,Unheated,3,1714587483,157,2024-05-01,11:18:03,6.7464e-4,0.67464361,1.10536013,368.8246845,290.9689599,0.02745431,33.42191265,62.08505241,3.09621032,2.07690672,0.76474733,NA,1.10536013,28.41318657,2.50637695,0.48108455,699.9691875,87.96291875,32.7695125,31.9711125,6998.75,368.8246875,34.5079,35.159025,370.2009375,FALSE
2024-05-01-1030_logdata_lvl2,group2,"11:12:01 lvl2_cnt, 11:12:01 lvl2_cnt, 11:12:03 lvl2_cnt",2,Unheated,2,1714587406,80,2024-05-01,11:16:46,7.0249e-4,0.70249121,1.31299094,370.6847298,285.7260306,0.02925592,33.26556595,62.61688181,3.0969327,2.03105123,0.76474733,NA,1.31299094,29.30795926,2.46589663,0.48398398,700.0337333,87.96774,32.62218667,31.80474,6992.33333333333,370.684733333333,34.4837866666667,35.1652933333333,371.7707333,FALSE
2024-05-01-1030_logdata_lvl2,group2,"11:12:01 lvl2_cnt, 11:12:01 lvl2_cnt, 11:12:03 lvl2_cnt",2,Unheated,1,1714587326,0,2024-05-01,11:15:26,7.1361e-4,0.7136089,0.94359249,369.7256849,307.0904479,0.03047487,33.08780731,63.19304118,3.09505793,1.98202835,0.76474733,NA,0.94359249,27.95676766,2.44069937,0.48580647,699.9870625,87.97423125,32.4489875,31.6091,7007.34375,369.7256875,34.4496125,35.1415875,370.658625,FALSE
2024-05-01-1030_logdata_lvl2,group1,"10:58:47 lvl2_ref, 10:58:48 lvl2_ref",2,Control,6,1714587010,655,2024-05-01,11:10:10,9.0305e-4,0.90305107,1.64365136,371.8268623,297.9220365,0.04252421,32.48626147,65.31698926,3.10331271,1.80477864,0.76474733,NA,1.64365136,22.79348854,1.53949298,0.56141849,699.9972,87.9759,31.91128,31.27793333,6996,371.826866666667,34.3676133333333,35.2345133333333,373.0877333,FALSE
2024-05-01-1030_logdata_lvl2,group1,"10:58:47 lvl2_ref, 10:58:48 lvl2_ref",2,Control,5,1714586935,580,2024-05-01,11:08:55,8.6729e-4,0.8672947,2.86641341,379.4237257,257.47416,0.04160765,32.34696663,65.77130612,3.09822556,1.77143864,0.76474733,NA,2.86641341,22.88114285,1.52207812,0.56311212,699.9849333,87.97132667,31.76001333,31.14936667,7003,379.423733333333,34.34272,35.17862,379.8300667,FALSE
2024-05-01-1030_logdata_lvl2,group1,"10:58:47 lvl2_ref, 10:58:48 lvl2_ref",2,Control,4,1714586813,458,2024-05-01,11:06:53,8.3156e-4,0.83155811,1.44038731,373.5706212,306.1179324,0.04123948,32.11241483,66.55434151,3.09145104,1.71409909,0.76474733,NA,1.44038731,22.18604239,1.49974392,0.56529918,700.0426875,87.967425,31.5129,30.94648125,7000.46875,373.570625,34.30719375,35.10323125,375.016375,FALSE
2024-05-01-1030_logdata_lvl2,group1,"10:58:47 lvl2_ref, 10:58:48 lvl2_ref",2,Control,3,1714586733,378,2024-05-01,11:05:33,7.9771e-4,0.79770753,1.58357428,376.0068624,302.1908484,0.04054545,31.93618792,67.13151632,3.08513177,1.6727319,0.76474733,NA,1.58357428,21.9550805,1.48008633,0.56723823,700.0019333,87.96832,31.32499333,30.77254,6999.33333333333,376.006866666667,34.26608,35.0311066666667,376.6776,FALSE
2024-05-01-1030_logdata_lvl2,group1,"10:58:47 lvl2_ref, 10:58:48 lvl2_ref",2,Control,2,1714586532,177,2024-05-01,11:02:12,7.6724e-4,0.7672388,1.57133639,373.0762625,303.3173345,0.04238209,31.45985877,69.1346715,3.09024257,1.54078363,0.76474733,NA,1.57133639,21.4693681,1.42329686,0.57291552,699.9870667,87.95925333,30.83805333,30.34226667,7001.5,373.076266666667,34.35208,35.0927466666667,373.6698667,FALSE
2024-05-01-1030_logdata_lvl2,group1,"10:58:47 lvl2_ref, 10:58:48 lvl2_ref",2,Control,1,1714586355,0,2024-05-01,10:59:15,7.1606e-4,0.71606249,1.79399186,375.1016827,299.2481297,0.043342,31.00859171,71.38091309,3.10619254,1.40739627,0.76474733,NA,1.79399186,20.39160625,1.34347484,0.58109025,700.0126875,87.96185625,30.3689375,29.938125,7000.625,375.1016875,34.57826875,35.272825,377.2816875,FALSE
2024-05-08-1127_logdata_lvl3,group2,"12:15:31 lvl3_trt_spoted_yellow, 12:15:32 lvl3_trt_spoted_yellow",3,Heated,3,1715196093,249,2024-05-08,12:21:33,2.1899e-4,0.21899423,NA,367.3826255,396.3676274,0.00632019,35.67848631,52.89679194,2.96651635,2.89757428,0.78971437,NA,NA,5.12590687,1.36914702,0.61317419,699.9749375,87.80415,34.87091875,34.9821125,6993.75,367.382625,33.53909375,33.74719375,367.3304375,FALSE
2024-05-08-1127_logdata_lvl3,group2,"12:15:31 lvl3_trt_spoted_yellow, 12:15:32 lvl3_trt_spoted_yellow",3,Heated,2,1715195903,59,2024-05-08,12:18:23,2.3068e-4,0.2306758,NA,367.6241253,370.4871103,0.0070372,35.19735936,54.31109154,2.96619976,2.74419721,0.78971437,NA,NA,4.45317438,1.31381607,0.61876426,700.0150625,87.8045,34.3937875,34.50524375,7000,367.624125,33.5200875,33.7435125,367.54225,FALSE
